log_prob_no_pheno,log_prob_yes_pheno,odds_no_pheno,odds_yes_pheno,model#,feature,model
6.0591362482820745,6.214467817090013,1.197989104225886,0.8347321327652456,1,nullC_64,epi
6.0591362482820745,6.214467817090013,1.197989104225886,0.8347321327652456,1,disease_3,epi
6.786377640184996,6.930499291483546,1.1795537571312738,0.8477782330430143,1,disease_13,epi
6.048025022857003,6.189885573684677,1.1794466354008566,0.8478552314154778,1,nullC_27,epi
6.475837429657164,6.618802342827891,1.1791589378230918,0.8480620957223571,1,nullC_11,epi
6.578377068973349,6.718529040767462,1.1749588676914136,0.8510936233579165,1,nullB_54,epi
6.4384110241380474,6.572436422269965,1.1672239393961175,0.856733627753871,1,nullA_79,epi
7.266840400220868,7.400502920729282,1.1640308955683731,0.8590837269071968,1,disease_2,epi
5.925954078639973,6.053873816001823,1.160993848993061,0.8613310060749314,1,nullB_1,epi
5.404427963669116,5.5304116082313195,1.1607046509003816,0.8615456130241921,1,nullA_65,epi
6.692645162522289,6.8209807656770565,1.158735918435864,0.8630094088650191,1,nullA_99,epi
6.5415065331650215,6.667423029833966,1.1560192633400566,0.8650374883120251,1,disease_23,epi
5.749353828829627,5.871231180380258,1.1535616389052405,0.8668804217076996,1,nullA_97,epi
7.649209793534384,7.773178206014455,1.1503257707935568,0.8693189576289733,1,nullB_70,epi
6.73566254760598,6.85473924560201,1.1463704179327674,0.8723183923424027,1,nullC_72,epi
6.724733477073789,6.833507025496236,1.1329436786719849,0.8826564098686539,1,nullC_41,epi
6.724733477073789,6.833507025496236,1.1329436786719849,0.8826564098686539,1,disease_28,epi
6.073201177749477,6.178908515053526,1.1308427311376827,0.884296261951431,1,nullC_13,epi
5.357644095789948,5.458834559582332,1.1273857265101492,0.8870078594089754,1,nullB_43,epi
7.041829434731864,7.146722399953182,1.127134771189171,0.8872053507363288,1,nullB_32,epi
6.597334982717964,6.6999756328717135,1.1253327420877106,0.8886260592976315,1,nullC_98,epi
6.597334982717964,6.6999756328717135,1.1253327420877106,0.8886260592976315,1,nullC_7,epi
6.256089467344093,6.357742709987066,1.1249868345839948,0.8888992913146283,1,nullB_80,epi
6.4343376987504115,6.5343365760376955,1.1223456062037347,0.8909911478893199,1,nullC_81,epi
6.382841172983237,6.479777591787261,1.1185232440451476,0.8940359579685557,1,nullA_87,epi
6.090344454735916,6.185480280216761,1.1169880702903658,0.8952647092641247,1,disease_56,epi
6.5830829600107625,6.674565917346346,1.1110260501174785,0.9000689046798328,1,disease_46,epi
6.5830829600107625,6.674565917346346,1.1110260501174785,0.9000689046798328,1,disease_17,epi
6.140576580222249,6.230431668079027,1.110024473798344,0.9008810378550878,1,nullC_18,epi
5.5164222711492545,5.603817333165171,1.1086173223313145,0.9020245127480937,1,nullB_42,epi
5.5164222711492545,5.603817333165171,1.1086173223313145,0.9020245127480937,1,nullA_22,epi
6.137550859305712,6.225844504072121,1.1080225736918037,0.9025086886705882,1,nullA_66,epi
7.266840400220868,7.34995064156645,1.0990896541033555,0.9098438842241733,1,nullC_16,epi
6.523568832478355,6.605334125777024,1.098802800203572,0.9100814084335541,1,nullA_0,epi
7.266840400220868,7.342933068907804,1.0903616639919798,0.9171268882829646,1,disease_59,epi
7.266840400220868,7.342933068907804,1.0903616639919798,0.9171268882829646,1,nullC_67,epi
6.687395806636145,6.760600254688149,1.087728522407426,0.919347042391368,1,disease_97,epi
6.641351868134738,6.711066319565872,1.0834569050973215,0.9229716431685625,1,nullB_41,epi
6.256089467344093,6.324363487913231,1.0823429738895498,0.9239215517853469,1,disease_70,epi
6.256089467344093,6.324363487913231,1.0823429738895498,0.9239215517853469,1,nullA_35,epi
6.821675422266019,6.889677296963291,1.081037272182081,0.9250374855082409,1,nullC_58,epi
7.0270143489467225,7.090841941558725,1.0755904455783178,0.9297219068009899,1,disease_9,epi
6.692645162522289,6.752818114246094,1.0715687340540412,0.933211252083404,1,disease_27,epi
6.692645162522289,6.752818114246094,1.0715687340540412,0.933211252083404,1,disease_21,epi
6.294222337039537,6.34994032970288,1.0666589485442788,0.937506783555089,1,disease_14,epi
6.578377068973349,6.632454431996218,1.064243513446957,0.9396345736335473,1,nullB_72,epi
6.348682254171918,6.400415851113141,1.061676528783482,0.9419064779983846,1,nullA_52,epi
6.475837429657164,6.525034183375381,1.0584070700696682,0.9448160620602963,1,nullA_58,epi
6.450731508526088,6.497635209187267,1.055641311921897,0.9472914603724663,1,nullA_69,epi
6.162016911460118,6.203219104554142,1.0490305124478911,0.9532611188463151,1,nullA_5,epi
5.226713034005705,5.265241308951755,1.0469410793623375,0.9551635901125134,1,disease_74,epi
5.226713034005705,5.265241308951755,1.0469410793623375,0.9551635901125134,1,nullA_80,epi
6.249309780358714,6.287184484671476,1.044895661113891,0.9570333548269968,1,nullB_35,epi
6.883423429334466,6.921282636378622,1.0442972716778423,0.9575817414454494,1,nullB_61,epi
6.183927021095863,6.216732823720865,1.0388317785200856,0.9626197625804198,1,nullA_88,epi
6.183927021095863,6.216732823720865,1.0388317785200856,0.9626197625804198,1,disease_29,epi
6.2095694517092,6.239669609063963,1.035553254153545,0.9656673821351601,1,nullC_69,epi
6.2095694517092,6.239669609063963,1.035553254153545,0.9656673821351601,1,nullA_34,epi
6.73566254760598,6.7645141540092855,1.0336806394271651,0.9674167841183229,1,nullA_90,epi
6.621549240838558,6.649785888347859,1.033025564395957,0.9680302544930066,1,nullC_46,epi
6.219357458075363,6.246654503585915,1.0321835271816238,0.9688199565928931,1,nullC_55,epi
7.119387669077738,7.146722399953182,1.0316576285020473,0.9693138230868185,1,nullB_63,epi
7.119387669077738,7.146722399953182,1.0316576285020473,0.9693138230868185,1,nullC_45,epi
6.626463255640988,6.6532885188990605,1.031346565498162,0.9696061764815003,1,nullA_95,epi
6.297762163744661,6.319325693883274,1.025296337342472,0.9753277794710171,1,nullA_55,epi
6.501589925759579,6.521952516837974,1.0237676913919804,0.9767840970253081,1,nullC_68,epi
6.501589925759579,6.521952516837974,1.0237676913919804,0.9767840970253081,1,nullC_52,epi
6.602131154981457,6.62219793182903,1.0233705152413084,0.9771631927114904,1,nullB_90,epi
4.969878564781185,4.985912769358741,1.0194418669276955,0.9809289106535445,1,nullA_16,epi
4.969878564781185,4.985912769358741,1.0194418669276955,0.9809289106535445,1,nullA_78,epi
6.0452664004179235,6.061610798503975,1.0192269201803343,0.9811357806591956,1,nullA_49,epi
6.0452664004179235,6.061610798503975,1.0192269201803343,0.9811357806591956,1,nullB_48,epi
6.099027577309376,6.113415209692839,1.0168848226802534,0.9833955406712145,1,nullC_65,epi
6.352420576282525,6.36560644644728,1.0153764623164907,0.9848563927891232,1,nullB_3,epi
7.111355497380473,7.123994148875626,1.014518710657651,0.985689065657311,1,nullA_93,epi
6.222641533276553,6.235039971165222,1.0144929462909482,0.9857140985120345,1,nullB_5,epi
6.222641533276553,6.235039971165222,1.0144929462909482,0.9857140985120345,1,nullB_50,epi
6.519134235410489,6.531226153623303,1.0140427206597002,0.9861517464958828,1,nullB_9,epi
6.641351868134738,6.6532885188990605,1.0138270818996766,0.9863614987737674,1,nullA_54,epi
6.641351868134738,6.6532885188990605,1.0138270818996766,0.9863614987737674,1,disease_71,epi
6.256089467344093,6.267906779245574,1.013798796167759,0.9863890189849114,1,nullC_8,epi
6.501589925759579,6.512764090783567,1.0129748236451648,0.9871913661205565,1,nullB_53,epi
6.301314565349029,6.311816271861142,1.0122412270204444,0.9879068084823253,1,nullC_28,epi
6.294222337039537,6.304362821206561,1.011819571498588,0.9883184988395882,1,nullC_40,epi
6.63140153728157,6.639351011055279,1.0091894844825255,0.9908941931878753,1,nullB_92,epi
6.63140153728157,6.639351011055279,1.0091894844825255,0.9908941931878753,1,nullA_76,epi
6.290694996521569,6.296964513725116,1.0072921132756931,0.9927606766899232,1,nullB_4,epi
6.183927021095863,6.189885573684677,1.0069456534101633,0.9931022559294624,1,nullC_66,epi
6.606950441417405,6.6120455603650115,1.0058832359941947,0.9941511740292799,1,nullC_94,epi
6.2801870189231535,6.284754349818185,1.0053083666158447,0.9947196633469646,1,nullC_77,epi
6.2801870189231535,6.284754349818185,1.0053083666158447,0.9947196633469646,1,nullB_34,epi
6.475837429657164,6.479777591787261,1.0045587774142652,0.9954619107246273,1,disease_40,epi
6.475837429657164,6.479777591787261,1.0045587774142652,0.9954619107246273,1,disease_88,epi
6.326541128294704,6.329426789869777,1.0033472671552561,0.9966638996638258,1,nullC_71,epi
6.326541128294704,6.329426789869777,1.0033472671552561,0.9966638996638258,1,disease_98,epi
5.135054714620151,5.136427682497112,1.0016416497895477,0.9983610408074658,1,disease_30,epi
6.682173862654993,6.681760192980373,0.9995245350265374,1.0004756911479415,1,disease_62,epi
7.364958256179392,7.3641352765584065,0.9990657082529549,1.0009351654644205,1,nullC_48,epi
7.364958256179392,7.3641352765584065,0.9990657082529549,1.0009351654644205,1,nullB_36,epi
6.626463255640988,6.62219793182903,0.9951028191269289,1.0049212812776147,1,nullB_23,epi
6.162016911460118,6.155174930721432,0.9920785957596184,1.007984653911736,1,nullB_56,epi
5.341160206068259,5.334109094441922,0.9916628188280847,1.008407274139579,1,nullA_21,epi
5.341160206068259,5.334109094441922,0.9916628188280847,1.008407274139579,1,nullA_19,epi
6.792174757869321,6.784316781305464,0.9910249558843187,1.0090563250323727,1,nullA_29,epi
5.01309220146005,5.004629893311679,0.9898995792597851,1.0102034801830786,1,nullA_10,epi
6.65140220398824,6.639351011055279,0.9862310080837289,1.0139612238952258,1,disease_26,epi
6.056346846194496,6.044286014846669,0.9860440463827368,1.0141534789124886,1,nullB_40,epi
6.056346846194496,6.044286014846669,0.9860440463827368,1.0141534789124886,1,disease_84,epi
6.833723760782194,6.8209807656770565,0.9854967424509535,1.0147166976046786,1,nullB_98,epi
6.216084132730394,6.203219104554142,0.9851741924714541,1.015048919918774,1,disease_95,epi
6.1744781318979305,6.161592065042066,0.9851363347484153,1.0150879271500837,1,nullC_21,epi
6.1744781318979305,6.161592065042066,0.9851363347484153,1.0150879271500837,1,nullC_38,epi
6.3412472756844,6.326891934266589,0.9835156666728286,1.0167606209903468,1,nullA_13,epi
6.3412472756844,6.326891934266589,0.9835156666728286,1.0167606209903468,1,nullB_31,epi
6.661554575452257,6.64629548340809,0.9826008051762072,1.017707287366483,1,nullC_76,epi
6.697922219623132,6.681760192980373,0.9815935724032934,1.0187515771437268,1,nullC_34,epi
6.422216338218067,6.40588034558522,0.9812942628569836,1.0190623117356823,1,nullB_8,epi
6.71931340960445,6.6999756328717135,0.9780251775596557,1.0224685651704544,1,nullC_97,epi
6.475837429657164,6.453575219393237,0.9746217154431556,1.02603911256513,1,disease_34,epi
6.475837429657164,6.453575219393237,0.9746217154431556,1.02603911256513,1,disease_90,epi
6.269788311702255,6.246654503585915,0.97352637741432,1.0271935339399778,1,disease_76,epi
6.2732425465703425,6.248993685939086,0.972269943307141,1.0285209440893919,1,disease_68,epi
6.344957855080936,6.319325693883274,0.9707560174206328,1.030124956275904,1,disease_83,epi
6.532497463222656,6.506685044707186,0.9706671777657079,1.0302192377636694,1,nullB_24,epi
6.125538702857709,6.099201772442783,0.9698190911720892,1.0311201430273302,1,nullB_22,epi
6.4384110241380474,6.411374864902861,0.96923885789936,1.0317374214311927,1,nullB_87,epi
6.942456960918659,6.912150152815349,0.9659127264353885,1.0352902209813586,1,nullA_12,epi
6.942456960918659,6.912150152815349,0.9659127264353885,1.0352902209813586,1,nullA_73,epi
6.889813227433238,6.859040327501401,0.9653646833616314,1.0358779611843267,1,disease_61,epi
6.199876322503541,6.168050645081477,0.9637029508557917,1.0376641465214727,1,disease_35,epi
6.839802806858576,6.804519488622984,0.9603521892895309,1.0412846569754795,1,disease_60,epi
6.297762163744661,6.260772385131699,0.9580257953736173,1.0438132301124663,1,disease_48,epi
6.193466044142622,6.1509196051512935,0.951762536688716,1.0506822463081047,1,disease_86,epi
6.193466044142622,6.1509196051512935,0.951762536688716,1.0506822463081047,1,nullA_85,epi
6.36751520250501,6.324363487913231,0.9512754320638078,1.0512202526144119,1,nullA_33,epi
6.446607791342227,6.403144365766345,0.9510122671111519,1.051511147209127,1,nullC_92,epi
6.559771881142315,6.512764090783567,0.947242960267484,1.0556953621672929,1,nullB_68,epi
6.3084574528614095,6.258405520121433,0.9436332683202613,1.0597337266203806,1,disease_58,epi
6.713922560969573,6.6603308015244735,0.9402533011069987,1.0635431950333587,1,nullB_66,epi
5.963318325384841,5.910516101052262,0.9401685021947046,1.0636391217804322,1,disease_25,epi
5.963318325384841,5.910516101052262,0.9401685021947046,1.0636391217804322,1,nullB_15,epi
6.5690312065551115,6.509719948402339,0.9339044144174597,1.0707733945382072,1,nullC_57,epi
6.5690312065551115,6.509719948402339,0.9339044144174597,1.0707733945382072,1,nullB_20,epi
6.450731508526088,6.389575636560276,0.9317585607119543,1.073239401455998,1,nullC_42,epi
6.348682254171918,6.282330106206678,0.9260209016418068,1.0798892316869204,1,nullB_46,epi
6.36751520250501,6.299424539565979,0.9241862189150002,1.0820330140542513,1,nullB_55,epi
6.519134235410489,6.450705776965284,0.9240579508100755,1.0821832106128733,1,nullC_26,epi
7.622181121146464,7.552187508061347,0.9238376550876803,1.0824412649699704,1,nullC_84,epi
7.622181121146464,7.552187508061347,0.9238376550876803,1.0824412649699704,1,nullB_96,epi
6.697922219623132,6.6290238968994295,0.923819921583593,1.0824620433447905,1,nullB_26,epi
6.450731508526088,6.378851673197301,0.9202726637105277,1.0866344719705274,1,nullA_67,epi
6.450731508526088,6.378851673197301,0.9202726637105277,1.0866344719705274,1,nullC_39,epi
6.713922560969573,6.635896776187192,0.9141913890590415,1.0938628518797138,1,disease_32,epi
6.232558969933899,6.146682310675778,0.9050625852208103,1.1048959666761915,1,nullB_95,epi
6.232558969933899,6.146682310675778,0.9050625852208103,1.1048959666761915,1,nullC_23,epi
6.786377640184996,6.6963059039827515,0.9017364062364271,1.1089715276925494,1,nullA_2,epi
6.394491790203213,6.304362821206561,0.9009333243186457,1.1099600525447053,1,nullB_52,epi
6.394491790203213,6.304362821206561,0.9009333243186457,1.1099600525447053,1,nullB_93,epi
6.2732425465703425,6.183284889653325,0.9008636500258969,1.1100458987009334,1,nullA_94,epi
6.319268368965624,6.228135455818677,0.8997310919948026,1.1114431955251098,1,nullB_57,epi
6.390593149787555,6.296964513725116,0.897279356869713,1.1144801140735505,1,disease_92,epi
6.763519502108945,6.667423029833966,0.8954701151155154,1.1167318519289726,1,nullB_16,epi
6.290694996521569,6.187680501126363,0.8873411558919175,1.1269622662715815,1,disease_50,epi
6.199876322503541,6.0951776221430585,0.8853872673619155,1.1294492668497287,1,nullC_82,epi
6.199876322503541,6.0951776221430585,0.8853872673619155,1.1294492668497287,1,nullC_90,epi
7.119387669077738,7.012472874443219,0.8851075533433208,1.1298061983797285,1,nullA_61,epi
6.190276248774521,6.0832014310963425,0.882917580503284,1.1326085492940081,1,nullC_85,epi
6.190276248774521,6.0832014310963425,0.882917580503284,1.1326085492940081,1,nullA_86,epi
6.523568832478355,6.411374864902861,0.8784978442381493,1.1383067204532753,1,nullC_17,epi
7.428809728165925,7.301831393222252,0.8656983209658448,1.155136813577641,1,nullB_74,epi
6.107786757399258,5.983212459240427,0.8648656097038708,1.1562490042151161,1,nullA_56,epi
5.444403678745767,5.319211239761285,0.8620382437572914,1.1600413406734564,1,nullA_62,epi
6.682173862654993,6.550035485580799,0.8588927039029549,1.164289783177607,1,disease_12,epi
6.682173862654993,6.550035485580799,0.8588927039029549,1.164289783177607,1,nullB_79,epi
6.471609093547643,6.339630960044019,0.8584881917624377,1.164838386358052,1,disease_49,epi
6.471609093547643,6.339630960044019,0.8584881917624377,1.164838386358052,1,nullA_26,epi
5.508338152749296,5.374305893568258,0.8532814766384773,1.171946218661073,1,nullC_47,epi
6.713922560969573,6.575677916194137,0.8529534275230991,1.1723969536108332,1,disease_96,epi
6.870765032462543,6.729828596021395,0.8507285149000969,1.1754631265856093,1,nullB_27,epi
6.870765032462543,6.729828596021395,0.8507285149000969,1.1754631265856093,1,nullA_72,epi
5.590530243302977,5.436763248502005,0.8338871142070187,1.1992030851213544,1,nullA_7,epi
5.436879188767151,5.259130421318956,0.8097835484014958,1.2348978958315335,1,nullA_44,epi
5.497129068214576,5.316442433193151,0.8072610029430015,1.2387567296752064,1,nullB_83,epi
6.426240488517792,6.239669609063963,0.805708447141052,1.2411437456667676,1,nullA_81,epi
5.631570793173244,5.44301978611631,0.8004306370624529,1.2493274915987205,1,disease_82,epi
5.631570793173244,5.44301978611631,0.8004306370624529,1.2493274915987205,1,nullB_21,epi
5.613519761527676,5.423340228169864,0.7987992944240485,1.2518789225033324,1,disease_79,epi
5.629750956456258,5.426421894707272,0.7865379527971081,1.2713944653831035,1,disease_55,epi
5.629750956456258,5.426421894707272,0.7865379527971081,1.2713944653831035,1,nullB_45,epi
5.524572275511179,5.308181716185785,0.7738733593012986,1.2922010920531788,1,disease_16,epi
5.524572275511179,5.308181716185785,0.7738733593012986,1.2922010920531788,1,nullC_50,epi
5.721069114991045,5.501163179105087,0.7717442431989179,1.2957660634499206,1,disease_6,epi
6.371324730921677,6.140359844936291,0.7649927281577075,1.3072019683222982,1,nullC_14,epi
5.782690249097219,5.546522428504018,0.7573985377734093,1.3203088600352826,1,nullC_1,epi
5.727063138931256,5.491234801907753,0.7573891821092279,1.320325169175421,1,nullB_71,epi
5.9942486260762,5.756126956933901,0.7567992357403278,1.3213543999179185,1,nullC_63,epi
5.9041878021580185,5.6659018653411755,0.7561755266993893,1.322444280053434,1,nullC_89,epi
7.334499048694683,7.085421874089386,0.7530475755824074,1.3279373474200475,1,disease_24,epi
7.334499048694683,7.085421874089386,0.7530475755824074,1.3279373474200475,1,nullB_6,epi
5.583561573986883,5.339753512061598,0.7494202161796918,1.3343648575397191,1,nullB_49,epi
6.501589925759579,6.25133835289834,0.7486357367597539,1.335763110011554,1,nullA_23,epi
6.501589925759579,6.25133835289834,0.7486357367597539,1.335763110011554,1,nullC_12,epi
7.135648189949518,6.867698390244516,0.7362217858444874,1.358286346896057,1,nullB_44,epi
5.950707817792911,5.680385331159755,0.7284665361615477,1.3727466539083903,1,nullA_20,epi
5.950707817792911,5.680385331159755,0.7284665361615477,1.3727466539083903,1,nullA_41,epi
5.72306313359791,5.45142319691269,0.7259548907979583,1.3774960575040904,1,nullA_96,epi
6.053565203232619,5.774900071441826,0.7219556508082273,1.3851266333056647,1,nullB_97,epi
5.868931506680285,5.589182925646734,0.7199395255081982,1.3890055547292113,1,nullC_5,epi
5.682001646800136,5.398022420185574,0.7151591798808447,1.398290098389863,1,disease_52,epi
5.230364894424476,4.948221498257358,0.7134833182115532,1.4015744649876907,1,disease_10,epi
6.037035901281408,5.746162461674469,0.7115893054032894,1.4053049875914807,1,nullA_14,epi
5.916221641721742,5.626178513323328,0.7115492117015989,1.4053841723871772,1,nullB_73,epi
7.396374452412771,7.09629154632629,0.7107031000433889,1.4070573210373634,1,nullC_70,epi
5.887580065758358,5.596473358909412,0.7104795436420605,1.407500059570751,1,nullC_74,epi
5.79978468245652,5.507837286192781,0.7092152865737258,1.4100090888213614,1,nullA_39,epi
5.79978468245652,5.507837286192781,0.7092152865737258,1.4100090888213614,1,nullA_48,epi
6.01008009129288,5.714103967159053,0.7071752961914936,1.4140765456394186,1,disease_73,epi
6.01008009129288,5.714103967159053,0.7071752961914936,1.4140765456394186,1,nullB_14,epi
5.943217146063754,5.6439229586224,0.704008113859756,1.4204381743804841,1,nullA_45,epi
5.7432251068882545,5.44301978611631,0.7019506166850643,1.4246016403867028,1,disease_69,epi
7.135648189949518,6.82513877582572,0.7011735602121382,1.4261804162972898,1,nullA_15,epi
7.119387669077738,6.804519488622984,0.69760455383176,1.433476881002655,1,nullA_24,epi
5.7869365399786705,5.479232475611117,0.6960442180521869,1.4366903338388535,1,disease_78,epi
5.7250611362605826,5.415168579020545,0.6938206553082559,1.4412946520822623,1,nullC_56,epi
6.394491790203213,6.0792410298802455,0.6936360603418456,1.4416782188445751,1,nullB_60,epi
5.761725120632175,5.450368900557783,0.6928721008449418,1.4432678105822454,1,disease_7,epi
5.79978468245652,5.484670226911247,0.6900589298286917,1.4491515967313862,1,nullC_35,epi
6.769185239644623,6.4421465235696145,0.6862195550188882,1.4572595500757406,1,disease_5,epi
5.172326109417383,4.8580264191198035,0.6859229788775656,1.4578896330844398,1,nullB_88,epi
5.172326109417383,4.8580264191198035,0.6859229788775656,1.4578896330844398,1,nullB_99,epi
6.039771881100283,5.716851221634192,0.6853204536395389,1.459171391557466,1,nullB_81,epi
5.825987054850543,5.504494664696091,0.6850552024410027,1.4597363780857069,1,nullB_78,epi
6.382841172983237,6.053873816001823,0.6825753788461979,1.465039658609377,1,nullC_31,epi
5.864323203594091,5.537284487519082,0.6808443364258027,1.4687645126779703,1,nullC_6,epi
6.037035901281408,5.705907199954875,0.678724580477593,1.4733516786681538,1,nullA_37,epi
6.037035901281408,5.705907199954875,0.678724580477593,1.4733516786681538,1,nullC_44,epi
5.640719987826832,5.312762576234751,0.6785092497010375,1.473819259561482,1,nullA_8,epi
5.772152743794433,5.441974307714757,0.677678955403092,1.4756249873587821,1,nullB_47,epi
5.772152743794433,5.441974307714757,0.677678955403092,1.4756249873587821,1,nullA_28,epi
6.24257574817737,5.907182764632504,0.6766393724433121,1.4778921250016066,1,disease_54,epi
6.018090815038959,5.683041375217871,0.6754791651393061,1.4804305619015903,1,disease_75,epi
5.83264634694052,5.496738393124732,0.6735292372606958,1.4847165418788506,1,nullA_9,epi
5.83264634694052,5.496738393124732,0.6735292372606958,1.4847165418788506,1,nullB_75,epi
6.65140220398824,6.306841137221028,0.6718273991766505,1.4884775482892445,1,nullA_92,epi
5.6993933895120055,5.357840630552742,0.6680772430860349,1.4968329042023967,1,disease_72,epi
6.096124817651415,5.748999343009669,0.6664747958276178,1.5004318336722935,1,disease_63,epi
6.110723617072567,5.760428038833291,0.6640957143573376,1.5058070371192285,1,nullA_43,epi
6.269788311702255,5.910516101052262,0.6581768279407426,1.5193485360594197,1,disease_15,epi
6.269788311702255,5.910516101052262,0.6581768279407426,1.5193485360594197,1,nullB_89,epi
7.914317543947625,7.543603764369955,0.6579099406120187,1.5199648740217437,1,disease_53,epi
7.914317543947625,7.543603764369955,0.6579099406120187,1.5199648740217437,1,nullB_11,epi
6.36751520250501,6.003158723422806,0.654895230312171,1.5269618004750571,1,nullC_83,epi
6.36751520250501,6.003158723422806,0.654895230312171,1.5269618004750571,1,nullC_15,epi
6.084597312480348,5.7196060443130365,0.6525601985732509,1.5324256707448398,1,nullC_86,epi
6.050791276349893,5.685704492637355,0.6522542781974534,1.5331444092073483,1,nullA_42,epi
5.392883823922251,5.033379306597665,0.6514900190020397,1.534942932098656,1,nullC_51,epi
6.290694996521569,5.918898379805066,0.6487435241915865,1.5414412055151099,1,nullA_30,epi
6.501589925759579,6.125761045515138,0.6470235216751667,1.545538866053841,1,nullB_91,epi
6.641351868134738,6.26314486548533,0.6460747263845686,1.5478085725408197,1,nullB_12,epi
6.196666046873292,5.82114246353246,0.6453009677634916,1.549664497584496,1,nullB_28,epi
5.229146125230346,4.860360142466024,0.6428001291616963,1.5556935268574754,1,nullC_91,epi
6.216084132730394,5.836527382371939,0.6423892153665649,1.5566886493095506,1,disease_39,epi
5.470418917887002,5.089802696516245,0.6358883046738243,1.572603227091816,1,nullA_32,epi
5.470418917887002,5.089802696516245,0.6358883046738243,1.572603227091816,1,nullC_80,epi
6.187096595857142,5.7984999867827,0.635423688196244,1.5737531013970643,1,nullB_51,epi
6.225936429173405,5.834978195385109,0.6339332802067315,1.5774530715186474,1,disease_47,epi
6.249309780358714,5.849008043595548,0.6271931838432558,1.594405082453692,1,disease_4,epi
5.983831865217944,5.584351998377068,0.6258950277169224,1.5977120055541907,1,disease_93,epi
5.983831865217944,5.584351998377068,0.6258950277169224,1.5977120055541907,1,nullA_60,epi
5.918645885333248,5.51906074856263,0.6253241445854715,1.599170620003649,1,nullC_96,epi
6.922389397867851,6.512764090783567,0.6246134202583724,1.6009902566396161,1,nullC_10,epi
6.276708754546829,5.86802604943131,0.6212571671120618,1.6096393779222526,1,nullA_82,epi
6.276708754546829,5.86802604943131,0.6212571671120618,1.6096393779222526,1,disease_57,epi
6.666669676119028,6.239669609063963,0.6106732330611986,1.637536976996968,1,nullC_22,epi
6.697922219623132,6.26314486548533,0.605384017694723,1.6518440704925743,1,disease_8,epi
5.55278991532013,5.126469729663677,0.6027797451189781,1.6589807605473161,1,disease_66,epi
5.6686808028244755,5.239310729030754,0.6016156140952893,1.662190901583899,1,nullC_88,epi
5.933316075081042,5.496738393124732,0.5986931725024559,1.6703046667797068,1,nullB_84,epi
5.933316075081042,5.496738393124732,0.5986931725024559,1.6703046667797068,1,nullC_4,epi
6.418208316820528,5.951407658370361,0.5814025609837632,1.7199786638503078,1,disease_11,epi
6.676979045777889,6.203219104554142,0.5784765783065898,1.7286784590784325,1,nullC_99,epi
6.426240488517792,5.954891982452971,0.5783794564416824,1.7289687399207083,1,nullB_33,epi
6.430280898054797,5.958388489511701,0.578040944528883,1.729981257322565,1,nullA_3,epi
6.430280898054797,5.958388489511701,0.578040944528883,1.729981257322565,1,nullA_68,epi
6.990909344304606,6.509719948402339,0.5755071659259251,1.7375978253739286,1,nullA_63,epi
6.488630781117074,6.006828452311769,0.571805165070378,1.7488474415527875,1,nullB_0,epi
6.532497463222656,6.048110111285072,0.5703923411800682,1.753179220343543,1,disease_43,epi
6.5415065331650215,6.044286014846669,0.561988074755775,1.779397188160217,1,disease_99,epi
6.597334982717964,6.091169600745519,0.556554019435487,1.7967707806949276,1,disease_1,epi
6.501589925759579,5.9742758492740204,0.5423206031243676,1.8439277324868208,1,nullA_36,epi
6.501589925759579,5.9742758492740204,0.5423206031243676,1.8439277324868208,1,nullA_18,epi
6.042515367046034,5.514556236441526,0.5382735866397388,1.8577913254905636,1,nullC_36,epi
6.042515367046034,5.514556236441526,0.5382735866397388,1.8577913254905636,1,nullC_54,epi
6.450731508526088,5.8744466172342324,0.511776862145144,1.953976574494671,1,nullB_13,epi
6.398405689524348,6.982767720029303,1.9576769522484272,0.5108095075908627,1,nullB_39,epi
5.864323203594091,6.384199279523895,1.8309135893157116,0.5461754207492344,1,disease_14,epi
5.717092966611406,6.219002972255404,1.7968931613069072,0.5565161143318532,1,nullB_75,epi
5.159747327210522,5.637549450750308,1.7618492882576282,0.5675854380194715,1,disease_20,epi
5.255057507014848,5.716851221634192,1.7263699947799145,0.579250104568392,1,nullA_93,epi
5.830421651918409,6.289620539469357,1.7074658403203007,0.5856632539204483,1,nullC_70,epi
6.297762163744661,6.752818114246094,1.690157142725998,0.5916609614104481,1,nullC_9,epi
5.230364894424476,5.671144341306025,1.6848715391241125,0.5935170585882495,1,nullC_22,epi
5.846099464637639,6.292062543124909,1.6811487223453017,0.5948313713761987,1,nullB_73,epi
5.672468686141412,6.115462293314564,1.6789851877309498,0.595597869062467,1,nullC_36,epi
5.218243533892131,5.655498650580289,1.6782012638710333,0.5958760856211869,1,disease_21,epi
5.218243533892131,5.655498650580289,1.6782012638710333,0.5958760856211869,1,disease_3,epi
5.8128000505685895,6.253688530243294,1.6719615918194892,0.598099863593017,1,nullA_94,epi
6.002133029600349,6.439309642234415,1.6611049901079198,0.6020089072967214,1,nullB_99,epi
6.2801870189231535,6.718529040767462,1.6583307092110897,0.6030160295805687,1,nullB_22,epi
4.97553362226453,5.393034878674535,1.6455536855192074,0.6076981922862508,1,nullC_13,epi
6.056346846194496,6.48569476881535,1.6451640106168797,0.607842132180508,1,nullC_69,epi
6.158925718890445,6.578929951580514,1.6257576892351777,0.6150978135434442,1,nullC_86,epi
